name,main_category
Armani Exchange Analog Silver Dial Women's Watch-AX5573,accessories
Simxen 2 Pcs Dummy CCTV Dome Camera with Blinking Red LED Light. for Home Or Office Security Camera,"tv, audio & cameras"
DEVA MAE BLACK COMBI,women's shoes
XINEW Big Size Retro Piano Analog Multi Colour Dial Women & Girl's Watch -XIN-312,accessories
Rin Detergent Powder 4 kg,beauty & health
"FoxMicro LCD/LED Plasma Monitor 180 Degree Rotating, Moving Wall Mount Stand 14"" to 26""-(Free 1.5 Meter HDMI Cable & TV Cl...","tv, audio & cameras"
Shopnet Wireless Bluetooth Speaker TG113 For Honor Tab 5 Ultra Boost Bass with DJ Sound Portable Home Speaker with Audio L...,"tv, audio & cameras"
"HDMI Male to Female Adapter,CableCreation 2 Pack 90 and 270 degree Upward Angle HDMI to HDMI Converter, 4K 3D HDMI Extende...","tv, audio & cameras"
ExcluZiva Gallery Girl's Mermaid And Heart Shape Sequence Sling Purse Fashion Wallet Trendy Dual Shade Sequence Cross-Body...,accessories
Hidesign Women's Wallet (Tan),accessories
"Olympus Binocular 10x50 S Including Strap, case. Sharp Details, Natural Colours, Wide Field of View, Lightweight - Ideal f...","tv, audio & cameras"
Jockey Men U Neck Sleeveless Printed Tank Top/Vest - Pack of 5 (#9928_ColorCode61_Large),men's clothing
AAYAN BABY Brief Mens Lingerie - 07107,men's clothing
NAYRA ANTIQUE COLLECTION Aluminum Levelling Staff 5 meter 4 Fold and free cover with Auto Level Tripod Stand,"tv, audio & cameras"
Skybags Unisex Black Gucci Fabric 27L Backpacks,stores
Diverse Men's Slim Fit Printed Cotton Boxer (Pack of 3) (DCMBSCMSC14L35-422_Multicolor_L),men's clothing
THE SACK CO. TOTE BAG for WOMEN AND GIRLS |WATERMELON| Shoulder bags Made of Organic Cotton.,accessories
"Symvi Lycra Saree Shapewear Petticoat for Women, Cotton Blended,Petticoat,Skirts for Women,Shape Wear Dress for Saree (X-L...",women's clothing
NEUTRON Technology Analog White Color Dial Girls Watch - G600-GC49 (Pack of 2),accessories
BOTINOK Men's Stylish Synthetic Lace-ups Sports Shoes,men's shoes
Lab Coat Cotton Women Lab Coat for Chemistry Lab Students Doctors Apron Doctors Coat Female male with inner pocket,women's clothing
Van Heusen Men's Slim Fit Casual Shirt,men's clothing
Reebok Men Shorts,men's clothing
MMOBIEL 4 mm Double Sided Layer Acrylic Strong Adhesive Mounting Tape 30m Long Weatherproof Removable,home & kitchen
Sleek Edge Women's & Girls' Cotton Lightly Padded Non-Wired T-Shirt Push-up Everyday Bra Combo Pack 2,women's clothing
Robbie jones Casual Sneakers Canvas Outwear Shoes for Men in Black Red Yellow,men's shoes
Birde Premium Sport Shoes for Men,men's shoes
Polyester Men's Joggers Regular Fit Stretchable Gym & Yoga Track Pants Combo Pack | Set of 2 | Olive Green and Silver | Tr...,sports & fitness
CULTURE365 KIDS SCHOOL BAGPACK FOR BOYS AND GIRLS IN MULTICOOLOR & CROSS DESIGN ( 3 -7 YEARS 14 inch ),accessories
"Samsung 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2022 Model AR18C...",appliances
Sendria Black and Rose Gold Color Mesh Magnet Strap Stylish Stainless Steel Case Black Dial Latest Collection with Diamond...,accessories
"Airex Sterilizer Heating Element, 1000W, Silver",appliances
SKYBAGS Marvel Extra Deadpool RED School Backpack 23L,accessories
FENTICO VGA to HDMI Adapter VGA to HDMI Converter VGA Male to HDMI Female with 3.5MM Audio Jack Full HD 1080P for Connecti...,"tv, audio & cameras"
New City Agency 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer (Camellia Blue),appliances
Jalther Handicrafts Women's Ikat Hand Block Print Jaipuri Cotton Mulmul Saree with Blouse Piece,women's clothing
FIMS - Fashion is my style Women Lingerie Set,women's clothing
"Plastic Bottle with Flip Top Cap, 100ml, 6 Pieces, Clear Transparent",home & kitchen
LSRP'S Universal Fit (26.4CM) Spin Cover Compatible With 7.5kg & 8kg Samsung Washing Machine Spin Cap / Spinner Safety Cov...,appliances
"XENILLA Women's Satin Embroidered Semi-stitched Lehenga Choli Sets with Dupatta (1 Lehenga, 1 Choli, 1 Dupatta)",women's clothing
Blinder Mens Black Lace-up Long Leather Boot,men's shoes
Giorgio Men's Black Faux Leather Slip On Formal Shoes,men's shoes
POS PLANET OF SHOES Men's Mid Top Ankle Formal Boots,men's shoes
TIMEX Classics Analog Black Dial Men's Watch - TI000R41500,stores
MYZA Men's Polyester Spandex Half Coverage Thong Underwear,men's clothing
"ADAMO Digital 24 Images Projector Watch for Kids Boys Watch, Diwali Gift, Birthday Return Gift, Best Digital Toy Watch for...",accessories
"FitBoy Men's Slim Fit Jeans Mid Indigo (32) (30, Dark Green)",men's clothing
HDMI to HDMI Joiner Coupler Gender Changer - Hdmi Female to Female Jointer Coupler Extender Connector Extension Inline Cou...,"tv, audio & cameras"
ALCiS Men's A-Line Coat,stores
AONES Pack of 2 Silicone & Metal Chain Belt Watch Strap Compatible for Skagen Connected SKT1104 Watch Band Black,kids' fashion
Zaveri Pearls Set of 2 Rose Gold Cubic Zirconia Brass Drop & Stud Earrings For Women-ZPFK11127,accessories
D.F.A. Women's Cotton Mint Green Floral Print A-Line Fit & Flared Dress,women's clothing
Everking Kids Soft Cotton Panties/Briefs Innerwear Limca Combo (Pack of 12),men's clothing
Vama Fashions Gold & Silver Plated Komor Bandhan Kamarband Kamarpatta Belly Hip Body Chain Waist Belt for Women & Girls,accessories
TIMEX Fria Analog Mother of Pearl Dial Women's Watch-TWEL12301T,stores
Medium 25 L Backpack DAYPACK Bags Backpack for daily use library office outdoor trekking bag,bags & luggage
NEUTRON Royal Analog Gold and Silver Color Dial Men Watch - BCPL35-BM408 (Pack of 2),accessories
"BombeyScientific Stainless Steel Test Tube Stand With Test Tube - (15x125)-12, Test Tube Holder-1, Test Tube Brush-1",industrial supplies
Mobius 100% Trendsetter Pro Waterproof SLR / DSLR Backpack With Rain Cover |DSLR Camera With Lens 18 135 Lens 3 Nos 70-200...,accessories
Buyooz 15.6inch High Durable Water Resistant Polyester Office/Messenger Bags for Men and Women,accessories
Nike Cortez Basic Sl (Gs),stores
AONES 20mm Silicone Belt Watch Strap Compatible for Eonz Nl03 Watch Strap Green,kids' fashion
MUTAQINOTI Men's Russet Tan Brogue Style Loafer Luxury Leather Handmade Formal Office 7 UK (MQVXTATN),men's shoes
KBSUNS Women Bra Cotton Set for Women Bra for Women with Sexy Bra Women,women's clothing
Gamma Audio Cotton Printed Guitar Strap For Acoustic Guitar|Electric Guitar Strap With Adjustable Notch|Sky Blue & Black (...,music
Bajaj Edge HS Deco 1200 mm Ceiling Fan (Choko Brown),appliances
Daniel Klein Analog Silver Dial Women's Watch-DK.1.13208-3,accessories
BLUE TRAIN Puffed Rice (Murmura | Muri | Bhadang) (1 Kg),grocery & gourmet foods
"World of Needs® Light Stand Carry Bag/Case Supports Camera Tripod, Backdrop of Filming equipment's (Black)","tv, audio & cameras"
United Colors of Benetton Men's Solid Regular fit Casual Shirt (17A5DB11U008I101S_Peach_S,men's clothing
U.S. POLO ASSN. Men's Regular Fit T-Shirt,men's clothing
LMDPRAJAPATIS 11.25 Ratti 10.00 Carat Natural Blue Sapphire Gold Plated Adjustable Ring For Men And Women,accessories
PRINZIP Women's 100% Pure Cotton Non Padded Floral Print Bra,women's clothing
"FEDUS High Speed HDMI Cable Male to Male TV-Out Cable Supports 3D, 1080P and Audio Return, hdmi to hdmi cable for TV, PC, ...","tv, audio & cameras"
BEAUTY GIRLS By HOTSHOT || Small 15 Liter Girls bag ||Girls college bag || Girls school bag || Girls Tution bag || Girls b...,bags & luggage
P.C. Chandra Jewellers 14k (585) Yellow Gold and American Diamond Stud Earrings for Women,accessories
Hopscotch Unisex Cloth All-Over Print Casual Shoes in Blue Color,kids' fashion
FASHION VICTIM Men Office Shoes Brown,men's shoes
Satrani Women's Bandhani Printed Poly Silk Saree with Blouse Piece,women's clothing
Peter England Men's Slim Jeans (PJDNPSTBV81889_Blue,men's clothing
Van Heusen Woman Women Top,women's clothing
Neostreak Men's Slim fit Polo,men's clothing
MIDAAS Women's T-Shirt,women's clothing
Lee Cooper Men Leather Sneakers-6 UK 39 EU 6.5 US LC3036A,men's shoes
Bosch BT160 Metal Alum Quick Clamp Tripod (Multicolor),"tv, audio & cameras"
Sonata Beyond Gold Analog Black Dial Men's Watch-NN7133KM03/NP7133KM03,stores
Paul Oliver Men's Velvet Suede Leather Stylish Trendy Slip-On Loafers,men's shoes
Barro Electric Toothbrush Battery Opreate For Home & Travelling Use,beauty & health
"Wallet for Men, Slim Wallet for Men Genuine Leather Wallet for Men Wallet Gift for Men Boys Color Dark Brown Pack of 1",bags & luggage
ASTRODIDI Sulemani Hakik Stone with Lab Certificate (Weight 9-12 Carat),accessories
DAVID DOLCHINO Derby Suede Leather Shoes for Men,men's shoes
Shopnet Wireless Bluetooth Speaker TG113 For Vivo Y75 5G Ultra Boost Bass with DJ Sound Portable Home Speaker with Audio L...,"tv, audio & cameras"
"WeCool G2 Gimbal with LED Fill Light for Phones, Anti-Shake 1-Axis Gimbal Stabilizer with 360° Rotation with Bluetooth Rem...","tv, audio & cameras"
Puma Mens Electrify Nitro 2 Platinum Gray-Black-Fresh Pear Running Shoe - 7UK (37681409),men's shoes
Sabates-Men's Stylish Formal Height Increasing Monk Slip-on Shoes Tan,men's shoes
Macroman M-Series Men Regular Fit Thermal Top,men's clothing
Shopnet Wireless Bluetooth Speaker TG113 For Kia Sonet 1.5 HTX Plus Diesel Anniversary Edition AT GTX Turbo DCT iMT HTK So...,"tv, audio & cameras"
PANDIT NM SHRIMALI Sulemani Hakik Mala 108 Beads Mala Necklace for Men Women Original Sulemani Stone Mala,accessories
Zeya Yellow Gold Ring,accessories
Total Fashion Oxidised German Silver Afghani kashmiri Style Jhumka Earrings for Girls and Women,kids' fashion
"Melomane Melophones Opera Upto 24Hrs Playback,40Mm Drivers, Soft Padded Ear Cushions & Physical Noise Isolation Bluetooth ...","tv, audio & cameras"
White Westinghouse 1.5 ton 4 Star Inverter Split AC,appliances
Mirana Women Regular Fit Mandarin Collar Casual Shirt (All Unique Colours,women's clothing
Oblivion Home Decoration Showpiece - Polyresin Miniature Buddha Monk Figurines Showpiece 6 cm - Pack of 4 (Multicolor),home & kitchen
Mamta women's Designer Silver Oxidized Shiva Trishul Rudraksha Damroo Kada Bracelet Bangle for Men and Boys (Pack for 3),accessories
Lino Perros Womens Synthetic Leather Satchel,accessories
AKSHAR INDUSTRIES Portable Handy Washing Machine/Mini Washing Machine/Handy Mini Washing Machine with 350 Watt || Used for...,appliances
Lavie EMILIE 1 Women's Tote Bag (Tan),accessories
SANTHIYA Marketing Home Theater,"tv, audio & cameras"
Lowepro Tahoe BP 150NE Black Camera Bag,accessories
"F Gear Inherent Black Yellow 22 Ltrs Casual Backpack (3400), one size",accessories
U.S. POLO ASSN. Men's Skinny Jeans,men's clothing
EDMIRIA Natural Lava & Semi Precious Stones Round Beads Charm Reiki Chakra Healing Yoga Meditation Handmade Elastic Stretc...,accessories
DEIN KLEIDER Metal Black Metal Leather Men's Wallet (DK01MCW-HYP),accessories
"BLIVE Boy's Striped Cotton Blend Round Neck Full Sleeves T Shirt | Navy, Yellow",men's clothing
"Kore Plastic PVC 50 Kg Home Gym Set with One 5 ft Plain + One 3 ft Curl Rod and One Pair Dumbbell Rods, Multicolor",sports & fitness
TAUFA Factory Unicorn Cute Box Packing Earphone with MIC (Pack of 1) (Green Unicorn),"tv, audio & cameras"
Fruit of the Loom Women's Cotton Shorts,women's clothing
"Lilu Jewels 925 Sterling Silver White Platinum Plated Snowflake Pendant Necklace With 18"" Chain for Women and Girls | Best...",accessories
Galaxy Gifts store Shaker Bottle 500 ML with Mixer Handle (with Supplement Basket) with ONE Ball Pen Free,sports & fitness
AVSAR 14KT Yellow Gold Ring for Women,accessories
"AtLoGs""Nutri blender"" Jars Attachment for WONDERCHEF/MAGIC BULLET/PRESTIGE (Jar Base) (Plastic, 1Set)",appliances
Pepe Jeans Women's Slim Jeans,women's clothing
"LINE 'N' CURVES Fancy Potli Bags For Dry Fruits, Wedding gifting, Shagun Items, Return Gift, Kalash Packing (Pack of 5 Pou...",accessories
Jockey Men's Tencel Micro Modal Elastane Stretch Solid Trunk with Natural Stay Fresh Properties |Style - HG16 |,men's clothing
"Panasonic 0.15 Liter Food Cooker, Blue",appliances
Airills Geniune Leather Driving Shoes,men's shoes
Trend Overseas black white stone bag ethnic clutch antique purse mosaic bag metal bag clutch party clutch brass bag weddin...,accessories
Village Decor 304-Grade Stainless Steel Tap (1),appliances
Arvind Men Blue Cotton Lycra Regular Fit Denim,men's clothing
Van Heusen Women's Regular Fit T-Shirt,women's clothing
m mhb Wrist Watch Camera Hidden Recording Series 2 While Recording no Light Flashes. Still Wrist Watch Camera Inbuild 4gb ...,"tv, audio & cameras"
Ethonica Five Row Diamond Stainless Steel Stylish adjustable proposal Couple band ring American Diamond Ring for Men & Women,accessories
"Bonntail Laptop Bag for Men & Women 15.6 inch, Eco-friendly Fabric Office Bag, Laptop Handbag, File Bag, Gift Items for Me...",accessories
LMDLACHAMA PRAJAPATIS Yellow Sapphire Pukhraj 7.00 Carat WTGTL Certified from Sri Lanka (Ceylon) Natural Original AAA++ Qu...,accessories
Spareplanet Inlet Valve compatible with Whirlpool Fully Automatic Washing Machine (Grey) (Yellow),appliances
Sonata Analog White Dial Men's Watch-NL8096YM01/NP8096YM01,stores
"Yashodhara Enterprises Geometric Holographic Reflective Luminous Stylish Bag pack for Girls, and Women for College, School...",accessories
"Van Heusen Proactive Women T-Shirt - Polyamide Spandex - Round Neck, Full Sleeve, Stretchable",women's clothing
"4 PIN Cable Mount XLR Connector, Female, Silver Over Nickel Plated Contacts(PLF4-01-Small)","tv, audio & cameras"
LILY Women's Full Coverage Medium Padded T-Shirt Bra (LLP012),women's clothing
Layfuz Men Women Chest Bag Camouflage Sport Bag Large Capacity Hiking Cycling Outdoor Pack Shoulder Bagpack,bags & luggage
SV Men's & Boys Denim Jeans Regular Fit with Comfortable and Stretchable Perfect for Casual Wear Size 36 Blue,men's clothing
Uptownie Lite Women's A-Line Maxi Jumpsuit,women's clothing
Fendo 48-Inch Sun Protection Outdoor Garden Umbrella With Tripod Stand,bags & luggage
Street27 100 Pieces/Pack White Washable Iron on Name Labels Garment Fabric Tags Marker Set for School Clothes Sewing Acces...,appliances
Care N Made® Food Graded RO Membrane Housing,appliances
"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Blue, 44)-PID42900",men's clothing
Stylista Washer Dryer Cover for LG 10.5Kg/7.0Kg FHD1057STB AI Direct Drive Waterproof Military Color,appliances
HAPPYMATES 2Pc Carbon Fiber Vinyl Tape 12 X 24 Inch Universal Chrome Black Dry Carbon Fiber Detailing Tape Overlay Wrap Ro...,car & motorbike
Harrykson London Crawford Men's Leather Party/Formal/Semi Formal Boot,men's shoes
Parker Vector Standard Calligraphy CT Fountain Pen (Blue),"tv, audio & cameras"
ALMO Men's Micromodal Solid Briefs | 3X Softer Than Cotton | Anti-Bacterial & Odour Control | Enhanced Stretchability | Fa...,men's clothing
Garmin GPSMAP 78S Marine GPS Navigator and World Wide Chartplotter (010-00864-01),car & motorbike
ADAMO Women's Aristocrat Black Dial Analog Watch 335SSM02,stores
Chromozome Men Cotton Brief Pack Of 1 (WS1_Large_Vivid Orange_Vivid Orange_L),men's clothing
PC Jeweller The Edel 18KT Yellow Gold and Solitaire Stud Earrings for Women,accessories
"Dutiful Grass Air Cooler Cooling Pads, Wood Wool for air Coolers (19 x 26 inch, Brown) - Set of 3",appliances
"boAt Xtend Pro with Advanced Dedicated Bluetooth Calling Chip, Dial Pad & Airdopes 141 True Wireless in Ear Earbuds with m...","tv, audio & cameras"
Meghz Men's Slim FIT Solid Stretchable Jeans,men's clothing
"omo Bikes Model 1.21 26T 21 Speed Hybrid Bicycle for Men with Shimano Tourney Gears 18"" Frame Green Color Ideal for 13+ Years",sports & fitness
Men's Slim Jeans | Blue | Stretchable | Size - 32,men's clothing
HGR Creation Air Portable Conditioner Air Cooler Humidifier Purifier Mini Cooler air cooler USB Air Cooler (HGR Air Cooler...,appliances
"The Cell Story Men Sneakers Be Comfortable Easy to use Running, (Blue)",men's shoes
Red Tape Men's Regular Fit Casual Shirt,men's clothing
Bright Pickup Red Bharatnatyam Classical Dance Costume for Girls Fancy Dress Competitions ||Annual Functions||School Event...,kids' fashion
BATA Boy's Mirage Kids Flat Sandal,men's shoes
ASICS Men&#39;s Gel-Cumulus 21 Running Shoes,stores
Paragon Women Trendy Black Satin/Folded Sandals,women's shoes
J.P Men Synthetic Black Formal Shoes for Casual and Formal Use,men's shoes
"Boldfit Apple Cider Vinegar Tablet with Mother Vinegar ACV Effervescent Tablets for Immunity, Digestion, ACV Tablets With ...",beauty & health
ZAVERI PEARLS Combo of 2 Adorable Temple Necklace set For Women-ZPFK9064,accessories
"200 L 3 Star Inverter Direct Cool Single Door Refrigerator (GLDF213SBWT2PB, Begonia Wine)",appliances
"LP-E10 Battery Charger - for EOS 1100D 1200D 1300D, Rebel T3 T5 T6, Kiss X50 X70 X80 SLR Camera Battery Charger (Black)","tv, audio & cameras"
"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Blue, 30)-PID42900",men's clothing
"Sekuai Spy Bulb Shape Fisheye 360° Panoramic-Wireless WiFi 2MP Ultra HD IP CCTV with Wireless, 2 Way Audio inbuilt Mic and...","tv, audio & cameras"
Chromozome Cotton Regular Fit Mens Brief BC 2 (Pack of 3) L V38:Char-Inkblue-Grey,men's clothing
"Michelangelo Men's and Women's Mesh Baseball Cap Trucker Half Net Plain Curved Visor Hat (Black, Free Size)",sports & fitness
HP 15.6 Value Laptop Backpack (Grey),accessories
"Kitchenwell Multi-Purpose Refrigerator Stand,Furniture Base Stand, Washing Machine Stand,Fridge Stand for Single Door and ...",appliances
2 Spool x 300m Organica Organic Cotton Eyebrow Threading Thread,stores
"BESTOR ® 8K HDMI 2.1 Cable 48Gbps 9.80FT/ Ultra High Speed HDMI Braided Cord-4K@120Hz 8K@60Hz, DTS:X, HDCP 2.2 & 2.3, HDR ...","tv, audio & cameras"
Pepe Jeans Men's Slim Fit Jeans (PM206016J673_MED Used_30,men's clothing
Zeya Yellow Gold Ring,accessories
AONES Ocean Silicone Watch Strap Compatible for Zebronics Zeb-Fit180ch Smart Watch Band,kids' fashion
MARK & ALBERT Men's Cotton Formal Shirt,men's clothing
Qeboo Women's Jaipuri Print Half Sleeve Full Length Cotton Maxi Gown/ Nighty for Women (CTNTY-D18-$),women's clothing
