name,main_category
Formals Men's,men's shoes
A2ZSHOP USB Type-C Cable Compatible for Motorola Moto G6 USB Cable Type-C Cable | C-Type Charger Cable | Type C Rapid Quic...,"tv, audio & cameras"
TRUNDZ Women's Cotton Embroidered Maxi Nighty,women's clothing
Slim Fit Stretchable Jeans for Men | Black & Blue Men's Denim Cotton Pants | Stylish Ankle Length Jean,men's clothing
FUGAZEE Men's Stylish Navy Blue Slim Fit Floral Printed Casual Shirt,men's clothing
Women's Retro High Rise Distressed Denim Fancy Short Black Color Waist Size (XL_32),women's clothing
Amazon Brand - Symactive Men's Regular Fit Sports T-Shirt,men's clothing
"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Sams...","tv, audio & cameras"
NAMDEV GEMS 8.25 ratti Natural Certified White Opal Astrological Gemstone Silver Ring for Women and Men Silver Adjustable.,accessories
Flying Machine Men Casual Shirt,men's clothing
"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indic...","tv, audio & cameras"
Swaroop Designer Oxidised Silver Plated Choker Zumki Peacock Silver Nosepin (Nath) Combo Jewellery Set for Women,accessories
Pikkme Mi Redmi 10A / Redmi 9 / Redmi 9 Activ / 9C / Poco C31 Flip Cover Magnetic Leather Wallet Case Shockproof TPU for M...,"tv, audio & cameras"
Blood Roller Mixer for doctor Model,industrial supplies
Birde Premium Sports Shoes for Men Pack of 2,men's shoes
OFIXO Black Faux Leather Men's Card Holder (OFX_Card_Holder_P),accessories
(Renewed) JBL PartyBox 100 160 Watt Wireless Bluetooth Portable Speaker (Black),"tv, audio & cameras"
U.S. POLO ASSN. Men Blue Brandon Slim Tapered Fit Mid Rise Jeans,men's clothing
Enamic UK || All purpose 3 in 1 fan 12 Inch || Black Table fan || 100 % Copper Motor || 1 Year warranty || Black Beauty ||...,appliances
LMDPRAJAPATIS Unheated Untreated Ceylone Yellow Sapphire Pukhraj Stone Original Certified Natural 9.25 Ratti - 8.30 carat ...,accessories
Yaalz Silk Thread Heavy Rich Kundan Worked Traditional Fancy Designer Elegant Festival Wear Bridal Bangle Set / Wedding Ch...,accessories
DUPATTA BAZAAR Women's Embroidered Black Net Dupatta,women's clothing
"MAXOBULL Power Audio Machine PAM-24, Bluetooth 5.0 in-Ear Neckband with Sound & Google Assistance, IPX-5.0 Water & Dust Re...","tv, audio & cameras"
Grey Shade Jeans | Size - 36,men's clothing
River Fox 2 Pieces CCTV Camera Mic Microphone for Audio/Sound Recording,"tv, audio & cameras"
Amazon Basics 1700 W Digital Air Fryer with Touchscreen Panel | 5.5 Litre Non Stick Basket with Metallic Interior| 8 Pre S...,appliances
Zivom® Anchor Rudder Sailor 316l Stainless Steel Black Leather Bracelet Men,accessories
"Just Care Mens Shorts Compression Wear Athletic Fit Multi Sports Cycling, Cricket, Football, Badminton, Gym, Fitness & Oth...",stores
BIBA Women's Cotton Regular Kurta,women's clothing
Cherokee Men Dark Indigo Mid Rise Clean Look Jeans Slim,men's clothing
Brachy Women's Hot Elegant Floral Print Sexy Love Soft Padded Wired Bra Panty Set,women's clothing
"SOLIX® Metal Lock Outdoor Waterproof CCTV Camera HOUSING and Bracket for Bullet Camera, Material: Aluminum Alloy + ABS ( 8...","tv, audio & cameras"
Bhuwar® Lab certified rudraksha mala 108+1 Nepal beads for unisex wear (3 MM BEADS),accessories
"IKALL IK666 5.1 Channel Wireless, USB, Auxiliary, Bluetooth Speaker Systems - Black","tv, audio & cameras"
Axter Multicolor Men's Casual Sports Running Shoes 8 UK (Set of 3 Pair) (3)-9222-1140-1141,men's shoes
"Kratos Thump Wired Earphones, Powerful Bass, HD Sound Quality Earphones, Tangle Free Cable, Comfortable in Ear Fit, with m...","tv, audio & cameras"
Puma Unisex-Adult Softride Cruise 2 Running Shoe,men's shoes
Urooz Luxury White Pearl Purses Shoulder Bag for Women Pearl Bag Crossbody Beaded Clutch Evening Bag (White Set1),accessories
"1st Step 2 oz/60 ml BPA Free Feeding Bottle- (Pink, 2 oz./60 ml.)",toys & baby products
Ahilya Jewels 92.5 Silver Black Dholki Bead Anklet Payal For Women And Girls,stores
KLIP 2 DEAL Round Neck Half Sleeve Bura Na Mano Holi Hai Customized Printed T-Shirt Suitable for Men & Women,men's clothing
Red Tape Men Dress Shoes,stores
"Inner Sense Women's Soft Organic Cotton Bamboo Triangular Bra I Everyday Cotton Bra for Women Non Padded, Wirefree ISB099-...",women's clothing
Women's Block Hoodie Casual Pullover Sweatshirts Long Sleeve Crop with Faith.Hope.Love Full Sleeves,sports & fitness
RVM Jewels Kpop Bangtan BTS Pendent With Letters Stylish BTS Army Merchandise Necklace/Locket Chain for Army Girls Silver,accessories
POPIO Tempered Glass Screen Protector Compatible for OnePlus 6T / OnePlus 7 with Edge to Edge Coverage and Easy Installati...,"tv, audio & cameras"
Cazibe Men's Striped Regular fit T-Shirt,men's clothing
"Maimne Unisex Boy's & Girl's Kids First Walker Light Shoes | Multicolour Sport Shoes | Light Shoes for Party, Casual wear,...",kids' fashion
Rocksport womens Camping & Outdoor,stores
Fellow Large 60 L Laptop Backpack 65L High Standard Rucksack Hiking Backpack|Bag for Trekking|Camping|Travel|Outdoor Sport...,accessories
"Wristband Rubber Hand Band for Men (Cristiano Ronaldo CR7, Black)",accessories
"IFB 7 Kg 5 Star Front Load Washing Machine 2X Power Steam (SERENA ZSS 7010, Silver & Black, In-built Heater, 4 years Compr...",appliances
"White Westinghouse (Trademark By Electrolux) 8 kg Semi Automatic Top loading washing machine ( CSW8000, Grey )",appliances
Chromozome Men Brief,men's clothing
"Kuber Industries Bow Design 2 Piece Satin Handbag, Purple",accessories
"Van Heusen Women Lounge T-Shirt - Cotton Stretch, Crew Neck, Short Sleeve",women's clothing
Dollar Bigboss Men Trunks,men's clothing
POPWINGS Casual Solid Black Cotton Trouser with Rayon Mustard Embroidery Work top Set for Womens,women's clothing
"fasczo-Men's Height Increasing Faux Casual, Loafer and Moccasine Shoes Brown",men's shoes
"ABYS Leather Business Card Case||Debit Card Holder||Purse||ATM Card Wallet|| Long Wallet with Coin Pocket for Men,Women,Bo...",stores
Lavie Score 1 Women's Satchel Bag (Mauve/White),accessories
U.S. POLO ASSN. Men's Regular Fit Button Down Shirt,men's clothing
Jockey Women's Relaxed Fit T-Shirt,women's clothing
BL Fedput 5.25 Ratti / 4.42 Carat Blue Lajward Stone Natural AA++ Quality Original Lapis Lazuli Lajwart Rashi Ratna Pathar...,accessories
Sparx Shoes Mens Sx0446g Training Shoes,men's shoes
Via Mazzini No-Tarnish No-Fading Stainless Steel 12mm Thick Hip-Hop Chain Necklace For Men And Boys (NK0959) 1Pc,accessories
GLOBALRANG Men's Casual Strip Printed Full Sleeve Shirt,men's clothing
EIO� New Born Baby Romper Body Suits Jump Suit for Boys and Girls Set of 3,toys & baby products
AJANTA Mens Black Formal Shoe,men's shoes
INTIMACY LINGERIE Women's Cotton Brassiere | Non-Padded | Non-Wired | Full Coverage | Regular Bra | 1 Piece | with Side Su...,women's clothing
Skechers USA Harper Delen Slip-on Loafer Dark Brown Leather 6.5 D(M) US,men's shoes
UZARUS Men's Cotton Thermal Top,men's clothing
Shangrila Designer Sequence Mirror Work Cotton Silk Saree With Unstitched Blouse Piece_Free Size,women's clothing
Nude Chain Mules,men's shoes
FAYBY Plastic Multipurpose Hanging Laundry Basket for Washing Machine Kitchen Bathroom Kids Dirty Clothes Storage,appliances
POPWINGS Casual Polyester Blue Printed Palazzo with Sleeveless Round Neck top Set for Womens,women's clothing
"REBUY 10 Mukhi Rudraksha Pendant Indonesian/Java Rudraksha Lab Certified Original Rudraksha Pendant for Men & Women, Origi...",stores
Puma Unisex-Adult Smash Vulc Sneaker,men's shoes
PIU Women's Rayon Cotton Sleeveless Nighty,women's clothing
"BATA Mens Xmap-1 Black Loafers (8516442),UK 10",men's shoes
Sports Ronaldo Jersey and PSG Home Neymar Football Jersey 2023-24,sports & fitness
"GGK Textiles Men's Feather Soft Cotton Vest, Pack of",men's clothing
Lux Inferno Charcoal Melange Round Neck Half Sleeves Men's Premium Thermal Top/Upper/Vest (#Inferno-RNHS),men's clothing
idiom Wireless Security CCTV Fake Dummy IR Camera with Flashing Red LED Light Waterproof IR Wireless Blinking Flashing Cam...,"tv, audio & cameras"
Sky Footwear Men Formal Shoes Code:Formal_47_8,men's shoes
The Indian Garage Co Men's Slim Fit Shirt,men's clothing
"ALPHA INDIA (DELHI) FR-770, SEALING MACHINE BELT (Size-770,mm X 15,mm,)(Pack of 10,Piece)",appliances
"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Pack of 2 (Mu...",appliances
Allen Solly Men Shirt,men's clothing
Shree Balaji Fashion Rayon Cotton Printed Stitched Half Sleeve Shirt(Sky Blue)_1,men's clothing
INDIANTRENDS Officer Class 100% Pure Leather Formal Shoes for Men,men's shoes
Arrow Men Formal Shirt,men's clothing
U.S. POLO ASSN. Men's Comfort 100% Cotton Boxer Shorts Pack of 1 (I664-195-PR_Navy Players_L) Men's Comfort 100% Cotton Bo...,men's clothing
Shopnet Wireless Bluetooth Speaker TG113 For Asus Zenfone Max Plus (M1) Ultra Boost Bass with DJ Sound Portable Home Speak...,"tv, audio & cameras"
AZKETIC Women's Analogue Dimond Designer Watch | Leather Strap Watch for Girl's,accessories
Waterless Car Wash plus Wax Plus Shiner And UV Protection 500 ml.Microfiber towels 380 gsm This Product Save In The Water ...,car & motorbike
"hangup Women's Regular fit Jacket/Basket, Color Golden, Size S (Y11_WomenBasket)",women's clothing
Adyashree Emporium Traditional Laxmi Design Cloth Saree Waist Belt Stretchable Embroidery Kamarpatta Golden colour Kamarba...,accessories
"Simply Inked Shareable Mandala Temporary Tattoo, Designer Tattoo for Girls Boys Men Women waterproof Sticker Size: 4 X 4 i...",beauty & health
"Fastrack Men's Square Sunglasses Green Frame, Green Lens (Small)-Pack of 1",stores
"PLUMBURY® Women's/Girl's Cotton Lycra Shorts with Lace Trim Cycling Shorts/Safety Shorts/Under Skirt Shorts/Night Shorts,F...",women's clothing
Oppo Reno2 Purple Glossy Back Skins (Full Budy Covered),"tv, audio & cameras"
Jewels Galaxy Multicolor Hair Rubber Band for Women/Girls,accessories
Shomio_RL-504 Fancy Sandal with extra comfort for woman,women's shoes
Yellow Chimes Earrings for Women and Girls | Fashion Rose gold Studs | Rose Gold Plated Earring | Butterfly Shaped Western...,accessories
Jaskart Men's Cotton Blend Full Sleeve Hooded T-Shirt (Pack of 1),men's clothing
CK Fashion Regular Fit Waistcoat for women's_Black,women's clothing
"Roops Women Designer Printed Pure Cotton Unstitched Dress Materials Salwar Suits With Printed Chiffon Dupatta (Navy Blue, ...",women's clothing
Rocksmins Lapis Lazuli Blue 200Gm Natural Rough Crystal Stone for Reiki Healing and Crystal Healing Stones Aura Cleaning f...,stores
Armado ARMADO Analogue Girl's Watch ( Black Dial Silver Colored Strap ),accessories
"MR. MANDAVIYA Wrist Watch for Girls & Women's, Wrist Watch and Heart breslet",accessories
"HEATHER Fast Boiling Foldable Electric Travel Kettle Food Grade Silicone Portable, Electric Kettle Tea and Coffee Maker Mi...",appliances
AKA CHIC Flare Fit Women Jeans,women's clothing
Fila Mens Intruder Sneaker,men's shoes
Jockey Men's Cotton Boxer Shorts (8901326002575_1222_Medium_Grey),men's clothing
"Portronics Harmonics Twins 26 TWS Earbuds with ENC, Bluetooth 5.1, 13mm Driver, 27Hrs Playtime, Digital Display, Type C Ch...","tv, audio & cameras"
Aadi Men's Black Synthetic Leather Outdoor Loafer Shoes,men's shoes
"Rainflow Y-Type Screen Water Tank Filter for Water, R.O. Filter, Garden Lawn Filter, Drip Irrigation Filter, Home or Apart...",appliances
Thejewelleryart 5.50 Ratti 100% Certified Natural Pearl Gemstone Original Certified moti Adjustable panchhdhaatu Silver Ri...,accessories
Aquasentials Easy Lotion Applicator,beauty & health
AV2 Women's Cotton Printed Pyjama Set,women's clothing
Cave Adjustable RCA Line High to Low Converter Plastic Impedance Amplifier Adapter for Car Home Audio,car & motorbike
"FUR JADEN Women's Leather Stylish Long Ladies Wallet with Zip Pocket, Multiple Card Holders and Phone Pocket (Black)",stores
Lucky Brand Joshua Tree Classic Crew Tee Mineral Yellow LG (US 10-12),stores
P.C. Chandra Jewellers 14k (585) Yellow Gold and Diamond Ring for Women,accessories
PNAEONG Women's Cotton Paisley Maxi Nighty (GWGRY001_Grey_One Size),women's clothing
PC Jeweller The Imri 22k (916) Yellow Gold Ring for Women,accessories
"GENWAYNE Leather Women's Clutch, Brown",accessories
Yellow Chimes Choker Necklace for Women White Crystal Choker Necklace Silver Plated Choker Necklace for Women and Girls.,accessories
LED TV Black Size 43 inch-002,"tv, audio & cameras"
DC Men's Pure Action Sport Sneaker Black/Pirate Black 15 D(M) US,stores
BODYSPORTS.CO Man City Away Football Jersey,sports & fitness
"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Dark Grey, 46)-PID42894",men's clothing
Sonata Analog White Dial Men's Watch-NL7078YL01/NP7078YL01,stores
Shopnet Wireless Bluetooth Speaker TG113 For Oppo A74 5G / Oppo A 74 5G Ultra Boost Bass with DJ Sound Portable Home Speak...,"tv, audio & cameras"
Viulvuk Multi-Functional Extra Large Cosmetic Bag for Women | Makeup Pouch for Travel | Toiletry Bags with Hook for Hangin...,accessories
Claura BC Purple Floral Women Kaftan Nighty Cotton Free Size/Kaftan,women's clothing
"Aroma® Studio 33 Funky 10W Bluetooth Speaker Hi-fi Stereo Sound Surround Upto 8 Hours Playback, Best for Mobile, Laptop/P...","tv, audio & cameras"
Lotus Temple City Diary,stores
POPIO Tempered Glass Screen Protector Compatible for Samsung Galaxy A53 5G (Black) with Edge to Edge Coverage and Easy Ins...,"tv, audio & cameras"
TANVI J Acrylic Gold Plated Pola Bangles,accessories
Arrow Men Shirt,men's clothing
Crystal Rib Half Sleeve Vest (Multipack),men's clothing
Lacoste L.Petite Parisienne Analog Pink Dial Women's Watch-2001176,accessories
"Axlon Necktie, Pocket Square, Brooch Pin Cufflinks Set for Mens Gift Box (ANeckTie-013) (Brown Paisley)",stores
FLYNOFF Black Solid Round Neck Slim Fit Half Sleeve Men's T-Shirt,men's clothing
OCEAN STAR 7 KG ONLINE PRESSURE GAUGE PACK OF 2,industrial supplies
Winza Designer Women's Chiffon Brasso Printed Saree with Blouse Piece (WDP Brasso Bhanu W),women's clothing
Liberty Gliders SPL.BELLY Women's Casual Ballet Flats,women's shoes
FUNDAY FASHION Women Frill Maxi Dress/Women's Synthetic A-Line Floral Maxi Dress,women's clothing
Puma Mens Walk Max Quarry-White Running Shoe - 6UK (37851401),men's shoes
Luxsis Women Jeans,women's clothing
C&E CNE519517 (30 Feet/9.1 Meters) High Speed HDMI Cable Male to Female with Ethernet and Audio Return (Black),"tv, audio & cameras"
Mens Suede Height Increasing Casual Moccasins Shoes All Occasions Brown,men's shoes
CRACK4DEAL Men's Latest & Comfortable Nylon Spandex Brief Underwear (C4D-ML-07183),men's clothing
VELLORA Unisex Adult Cotton Briefs (Pack of 1) (vellora_suppoter_s_Black_S),men's clothing
"Van Heusen Mens Cotton Ankle Length Socks (Pack of 3) Dark Grey, Navy, Black",stores
Safana Women's Sweatshirt,women's clothing
ESBEDA Multi Color Mandala Graphic Printed Handbag For Women-13366,accessories
"HOUVIDA Anti Vibration Pad for Washing Machine, Washing Machine Stand & Shock Abrorber, Non Slip Shock Noise Cancelling Fo...",appliances
Nemichand Jewels Pure Silver 925 (Chandi) Ram Studs/Earring For Men,accessories
"MILLETS Branded 1/4"" Adapter Screw for Camera SLR/DSLR Sling Strap Like FastenR3 (Pack of 1)","tv, audio & cameras"
"Mechanix Beginner Racers, DIY Stem and Education Metal Construction Set, for Boys & Girls 6 yr+, Return Gifts Set",toys & baby products
"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible...","tv, audio & cameras"
ACCOX Men's Half Sleeves Solid Plain Regular Fit Cotton Linen Formal Shirts(GCR140),men's clothing
Hidesign Wild West Leather 23.5 cms Tan Messenger Bag (Santa Fe 02 Men's Messenger Bag - Tan),accessories
BitFeex Silicone Protective Case for Mi Tv Remote Cover Compatible with Xiaomi Smart Mi TV Remote Netflix/Amazon Model 4X...,"tv, audio & cameras"
"Shopnet Wireless Bluetooth Speaker TG113 For P75, Samsung Galaxy J5 Prime, Moto G4 Plus, Oppo F1, Samsung Galaxy J5 2016 U...","tv, audio & cameras"
Wrangler Men's Slim Jeans (WMSH004527_Light Indigo,men's clothing
Boltove® 6 Ft. x 9 Ft. Portable T-Shape Background Backdrop Support Stand Kit with 4 Backdrop Clips and Carrying Bag for G...,"tv, audio & cameras"
Arsenal F.C. Cufflinks Crest,accessories
VGA to HDMI Adapter VGA to HDMI Converter VGA Male to HDMI Female with 3.5MM Audio Jack Full HD 1080P for Connecting Monit...,"tv, audio & cameras"
"SHOPEE 2 PCS Photography Backdrop Support Spring Clamp 4.3""/11cm for Background Muslin, Canvas, Paper, Chromakey Screen, H...","tv, audio & cameras"
LipiWorld® Led LCD Smart tv Remote Control (Without Voice) Compatible for MARQ Led,"tv, audio & cameras"
SELLORIA Women's Water Resistant Analog Dial Watch with LED Strap (Rose Gold),accessories
HOME COVERS Designer Double Door Refrigerator Handle Cover Brown Color,appliances
ADISA Women's & Girls' Sling Bag,stores
Woodland Mens OGC 4001121 Sneaker,stores
Red Tape Mens Walking Shoes,stores
MOBILOVE Deer Pattern Cloth Texture Leather Finish Soft Fabric Case Hybrid Protective Case for | Samsung Galaxy A31 (Black),"tv, audio & cameras"
"MONROW Tiana Leather Block Heels for Women, Maroon, UK-6",women's shoes
ABROS Men's ASSG1101O Denver-O Sports Shoes/Casual Shoes/Running Shoes,men's shoes
Adidas unisex-adult Terrex Ax4 Gtx Hiking Footwear,men's shoes
Joker & Witch Ariana Scorpio Watch Bracelet Gift Set for Women,accessories
Bra & Panty Set for Women Sexy Lingerie for Honeymoon Sex|Lingerie Set for Women|Bra Panty Set for Women|Babydolls Sexy Li...,women's clothing
JDX Multicolor Crystal bracelet for women and Girls Size Adjustable,accessories
Syutm Unisex Kavaca Vest Chest Bag for Fashion Chest Rig Bag Pack Harness Reflective Utility Light Bags for Men Women Nigh...,accessories
